Sunday,13,September,2026,21:12:25:00009-VCID:79F958E3F8D95B5B8C-802C,VCDS Version: Release 23.3.1 (x64),Data version: 20230421 DS346.2
03L 906 023 TB,ADVMB,R4 1.6l TDI   H43 9979,
,,G003,F0,G006,F0,G012,F0,G015,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,

Marker,TIME,Loc. IDE00021,TIME,Loc. IDE00075,TIME,Loc. IDE00086,TIME,Loc. IDE00100-ENG101842,,,,,,,,,,,,,,,,,
,348.69,1994,348.69,30,348.70,26.3,348.70,15.38,,,,,,,,,,,,,,,,,
,348.89,1990,348.90,30,348.90,25.9,348.90,15.44,,,,,,,,,,,,,,,,,
,349.10,1992,349.11,30,349.11,25.9,349.11,13.81,,,,,,,,,,,,,,,,,
,349.30,2008,349.31,30,349.31,25.9,349.31,13.38,,,,,,,,,,,,,,,,,
,349.50,1990,349.51,30,349.51,25.9,349.51,21.78,,,,,,,,,,,,,,,,,
,349.70,1997,349.71,30,349.71,25.9,349.71,13.81,,,,,,,,,,,,,,,,,
,349.92,1989,349.92,30,349.92,25.9,349.92,20.31,,,,,,,,,,,,,,,,,
,350.11,1995,350.12,30,350.12,25.9,350.12,17.03,,,,,,,,,,,,,,,,,
,350.31,2000,350.31,30,350.32,25.9,350.32,17.69,,,,,,,,,,,,,,,,,
,350.50,1998,350.50,30,350.51,25.5,350.51,17.00,,,,,,,,,,,,,,,,,
,350.70,1999,350.70,30,350.71,25.5,350.71,18.53,,,,,,,,,,,,,,,,,
,350.89,2015,350.89,30,350.90,25.5,350.90,14.63,,,,,,,,,,,,,,,,,
,351.10,2011,351.10,30,351.10,25.5,351.10,16.72,,,,,,,,,,,,,,,,,
,351.29,2005,351.30,30,351.30,24.7,351.30,19.19,,,,,,,,,,,,,,,,,
,351.48,2023,351.49,30,351.49,23.9,351.49,9.03,,,,,,,,,,,,,,,,,
,351.68,1998,351.69,30,351.69,21.6,351.69,11.47,,,,,,,,,,,,,,,,,
,351.87,1977,351.87,30,351.87,20.0,351.88,6.56,,,,,,,,,,,,,,,,,
,352.06,1956,352.06,30,352.07,18.4,352.07,0.00,,,,,,,,,,,,,,,,,
,352.26,1970,352.26,30,352.26,17.6,352.27,0.00,,,,,,,,,,,,,,,,,
,352.46,1950,352.46,29,352.47,16.5,352.47,0.00,,,,,,,,,,,,,,,,,
,352.66,1908,352.66,29,352.67,14.5,352.67,0.00,,,,,,,,,,,,,,,,,
,352.84,1886,352.85,29,352.85,14.5,352.85,0.00,,,,,,,,,,,,,,,,,
,353.04,1874,353.05,28,353.05,14.5,353.05,0.00,,,,,,,,,,,,,,,,,
,353.24,1843,353.25,28,353.25,14.5,353.25,0.00,,,,,,,,,,,,,,,,,
,353.45,1815,353.45,27,353.46,14.5,353.46,0.00,,,,,,,,,,,,,,,,,
,353.68,1787,353.68,27,353.68,14.5,353.68,0.00,,,,,,,,,,,,,,,,,
,353.87,1766,353.87,27,353.88,14.5,353.88,0.00,,,,,,,,,,,,,,,,,
,354.08,1762,354.09,26,354.09,14.5,354.09,0.00,,,,,,,,,,,,,,,,,
,354.29,1731,354.29,26,354.30,14.5,354.30,0.00,,,,,,,,,,,,,,,,,
,354.49,1658,354.50,25,354.50,14.5,354.50,0.00,,,,,,,,,,,,,,,,,
,354.70,1623,354.70,24,354.71,14.5,354.71,0.00,,,,,,,,,,,,,,,,,
,354.89,1497,354.90,24,354.90,14.5,354.90,0.00,,,,,,,,,,,,,,,,,
,355.10,1218,355.10,23,355.11,14.5,355.11,0.00,,,,,,,,,,,,,,,,,
,355.30,998,355.30,21,355.31,14.5,355.31,14.69,,,,,,,,,,,,,,,,,
,355.50,949,355.50,20,355.51,14.5,355.51,15.22,,,,,,,,,,,,,,,,,
,355.70,911,355.70,19,355.71,14.5,355.71,18.38,,,,,,,,,,,,,,,,,
,355.89,894,355.90,17,355.90,14.5,355.90,22.88,,,,,,,,,,,,,,,,,
,356.09,903,356.10,16,356.10,14.5,356.10,21.78,,,,,,,,,,,,,,,,,
,356.29,902,356.29,14,356.30,14.5,356.30,22.50,,,,,,,,,,,,,,,,,
,356.48,905,356.49,13,356.49,14.5,356.49,22.53,,,,,,,,,,,,,,,,,
,356.69,907,356.69,11,356.70,14.5,356.70,22.69,,,,,,,,,,,,,,,,,
,356.89,910,356.89,10,356.90,14.5,356.90,22.75,,,,,,,,,,,,,,,,,
,357.09,910,357.09,8,357.09,14.5,357.09,22.91,,,,,,,,,,,,,,,,,
,357.28,912,357.28,7,357.29,14.5,357.29,22.84,,,,,,,,,,,,,,,,,
,357.48,912,357.48,6,357.48,14.5,357.48,23.41,,,,,,,,,,,,,,,,,
,357.68,914,357.69,5,357.69,14.5,357.69,23.06,,,,,,,,,,,,,,,,,
,357.88,916,357.88,4,357.89,14.5,357.89,21.81,,,,,,,,,,,,,,,,,
,358.09,912,358.09,4,358.10,14.5,358.10,23.28,,,,,,,,,,,,,,,,,
,358.29,915,358.29,4,358.29,14.5,358.29,22.94,,,,,,,,,,,,,,,,,
,358.49,909,358.49,4,358.49,14.5,358.49,24.72,,,,,,,,,,,,,,,,,
,358.70,900,358.70,4,358.71,14.5,358.71,27.34,,,,,,,,,,,,,,,,,
,358.90,891,358.90,4,358.90,19.2,358.90,36.78,,,,,,,,,,,,,,,,,
,359.10,959,359.10,4,359.11,25.1,359.11,55.47,,,,,,,,,,,,,,,,,
,359.30,1021,359.30,4,359.31,27.8,359.31,62.25,,,,,,,,,,,,,,,,,
,359.50,1023,359.50,5,359.51,30.2,359.51,77.50,,,,,,,,,,,,,,,,,
,359.71,1032,359.71,6,359.72,32.5,359.72,87.69,,,,,,,,,,,,,,,,,
,359.92,1039,359.92,7,359.92,33.3,359.93,91.34,,,,,,,,,,,,,,,,,
,360.11,1073,360.11,8,360.12,34.1,360.12,91.16,,,,,,,,,,,,,,,,,
,360.31,1241,360.32,9,360.32,38.0,360.32,103.28,,,,,,,,,,,,,,,,,
,360.52,1385,360.52,11,360.53,42.4,360.53,139.13,,,,,,,,,,,,,,,,,
,360.72,1548,360.72,12,360.73,46.7,360.73,159.59,,,,,,,,,,,,,,,,,
,360.93,1723,360.93,13,360.93,49.8,360.94,170.91,,,,,,,,,,,,,,,,,
,361.12,1932,361.12,15,361.13,49.8,361.13,163.94,,,,,,,,,,,,,,,,,
,361.31,2112,361.32,16,361.32,49.8,361.32,164.91,,,,,,,,,,,,,,,,,
,361.51,2312,361.51,18,361.52,49.8,361.52,158.47,,,,,,,,,,,,,,,,,
,361.70,2502,361.70,19,361.71,49.8,361.71,157.06,,,,,,,,,,,,,,,,,
,361.89,2696,361.90,21,361.90,49.8,361.90,156.44,,,,,,,,,,,,,,,,,
,362.09,2898,362.09,22,362.09,49.8,362.09,148.94,,,,,,,,,,,,,,,,,
,362.28,3111,362.28,24,362.28,49.8,362.28,148.84,,,,,,,,,,,,,,,,,
,362.48,3231,362.49,25,362.49,42.0,362.49,95.00,,,,,,,,,,,,,,,,,
,362.71,3336,362.71,26,362.72,32.2,362.72,18.78,,,,,,,,,,,,,,,,,
,362.90,3304,362.90,26,362.91,14.5,362.91,4.81,,,,,,,,,,,,,,,,,
,363.10,3061,363.10,26,363.11,14.5,363.11,0.00,,,,,,,,,,,,,,,,,
,363.30,2738,363.30,26,363.30,14.5,363.30,0.00,,,,,,,,,,,,,,,,,
,363.51,2272,363.51,26,363.51,21.2,363.51,11.84,,,,,,,,,,,,,,,,,
,363.72,1820,363.72,27,363.73,31.0,363.73,62.06,,,,,,,,,,,,,,,,,
,363.93,1830,363.93,27,363.93,40.4,363.93,107.69,,,,,,,,,,,,,,,,,
,364.13,1877,364.14,28,364.14,45.5,364.14,132.00,,,,,,,,,,,,,,,,,
,364.33,1936,364.34,29,364.34,46.7,364.34,135.91,,,,,,,,,,,,,,,,,
,364.54,1989,364.54,30,364.55,46.7,364.55,136.91,,,,,,,,,,,,,,,,,
,364.74,2052,364.74,31,364.75,45.5,364.75,131.41,,,,,,,,,,,,,,,,,
,364.95,2084,364.95,31,364.95,39.6,364.96,89.88,,,,,,,,,,,,,,,,,
,365.15,2131,365.15,32,365.15,36.5,365.16,64.28,,,,,,,,,,,,,,,,,
,365.35,2163,365.35,33,365.36,35.3,365.36,60.56,,,,,,,,,,,,,,,,,
,365.55,2191,365.55,33,365.56,34.9,365.56,57.41,,,,,,,,,,,,,,,,,
,365.76,2220,365.76,33,365.77,33.7,365.77,47.34,,,,,,,,,,,,,,,,,
,365.96,2229,365.96,34,365.97,32.9,365.97,44.88,,,,,,,,,,,,,,,,,
,366.16,2253,366.16,34,366.17,32.2,366.17,37.31,,,,,,,,,,,,,,,,,
,366.36,2263,366.36,34,366.37,31.4,366.37,35.69,,,,,,,,,,,,,,,,,
,366.56,2281,366.56,34,366.57,31.0,366.57,29.84,,,,,,,,,,,,,,,,,
,366.78,2290,366.78,34,366.78,31.0,366.78,29.56,,,,,,,,,,,,,,,,,
,366.98,2306,366.98,35,366.98,30.6,366.98,24.38,,,,,,,,,,,,,,,,,
,367.17,2308,367.18,35,367.18,30.2,367.18,22.09,,,,,,,,,,,,,,,,,
,367.37,2330,367.38,35,367.38,29.8,367.38,20.47,,,,,,,,,,,,,,,,,
,367.56,2333,367.57,35,367.57,29.4,367.57,22.41,,,,,,,,,,,,,,,,,
,367.78,2345,367.78,35,367.78,29.0,367.78,21.03,,,,,,,,,,,,,,,,,
,367.98,2345,367.99,35,367.99,28.6,367.99,18.06,,,,,,,,,,,,,,,,,
,368.19,2364,368.19,35,368.20,27.8,368.20,17.31,,,,,,,,,,,,,,,,,
,368.38,2363,368.39,36,368.39,27.1,368.39,18.75,,,,,,,,,,,,,,,,,
,368.59,2373,368.59,36,368.59,26.3,368.59,15.78,,,,,,,,,,,,,,,,,
,368.79,2375,368.79,36,368.80,25.5,368.80,15.56,,,,,,,,,,,,,,,,,
,368.99,2380,369.00,36,369.00,25.1,369.00,15.28,,,,,,,,,,,,,,,,,
,369.20,2384,369.20,36,369.21,24.7,369.21,14.16,,,,,,,,,,,,,,,,,
,369.39,2371,369.40,36,369.40,23.5,369.40,17.66,,,,,,,,,,,,,,,,,
,369.60,2379,369.60,36,369.61,22.7,369.61,11.25,,,,,,,,,,,,,,,,,
,369.80,2379,369.80,36,369.81,22.0,369.81,10.38,,,,,,,,,,,,,,,,,
,370.00,2368,370.00,36,370.01,20.8,370.01,3.75,,,,,,,,,,,,,,,,,
,370.21,2263,370.22,36,370.22,14.5,370.22,0.56,,,,,,,,,,,,,,,,,
,370.41,2013,370.41,35,370.41,14.5,370.41,0.00,,,,,,,,,,,,,,,,,
,370.61,1775,370.61,36,370.62,14.5,370.62,0.00,,,,,,,,,,,,,,,,,
,370.81,1533,370.82,36,370.82,14.5,370.82,0.00,,,,,,,,,,,,,,,,,
,371.02,1271,371.03,35,371.03,14.5,371.03,0.00,,,,,,,,,,,,,,,,,
,371.22,1048,371.22,35,371.23,14.5,371.23,4.84,,,,,,,,,,,,,,,,,
,371.43,959,371.43,35,371.43,14.5,371.44,13.28,,,,,,,,,,,,,,,,,
,371.62,919,371.62,35,371.63,14.5,371.63,15.69,,,,,,,,,,,,,,,,,
,371.81,896,371.82,35,371.82,14.5,371.82,20.03,,,,,,,,,,,,,,,,,
,372.02,902,372.02,34,372.03,14.5,372.03,20.22,,,,,,,,,,,,,,,,,
,372.22,923,372.22,35,372.23,14.5,372.23,15.31,,,,,,,,,,,,,,,,,
,372.43,900,372.43,35,372.43,14.5,372.43,20.00,,,,,,,,,,,,,,,,,
,372.62,903,372.62,34,372.63,14.5,372.63,20.94,,,,,,,,,,,,,,,,,
,372.81,907,372.82,33,372.82,14.5,372.82,20.41,,,,,,,,,,,,,,,,,
,373.01,908,373.02,33,373.02,14.5,373.02,20.72,,,,,,,,,,,,,,,,,
,373.21,911,373.22,31,373.22,14.5,373.22,20.75,,,,,,,,,,,,,,,,,
,373.40,912,373.40,30,373.41,14.5,373.41,20.94,,,,,,,,,,,,,,,,,
,373.59,912,373.60,29,373.60,14.5,373.60,21.31,,,,,,,,,,,,,,,,,
,373.79,912,373.79,27,373.80,14.5,373.80,21.69,,,,,,,,,,,,,,,,,
,373.98,911,373.99,25,373.99,14.5,373.99,21.22,,,,,,,,,,,,,,,,,
,374.18,909,374.19,23,374.19,14.5,374.19,22.16,,,,,,,,,,,,,,,,,
,374.38,912,374.38,21,374.38,14.5,374.38,22.19,,,,,,,,,,,,,,,,,
,374.59,912,374.60,19,374.60,14.5,374.60,22.75,,,,,,,,,,,,,,,,,
,374.81,912,374.81,17,374.82,14.5,374.82,23.41,,,,,,,,,,,,,,,,,
,375.01,916,375.01,16,375.01,14.5,375.01,22.94,,,,,,,,,,,,,,,,,
,375.21,918,375.21,15,375.22,14.5,375.22,22.91,,,,,,,,,,,,,,,,,
,375.41,918,375.41,13,375.42,14.5,375.42,23.06,,,,,,,,,,,,,,,,,
,375.62,918,375.62,12,375.63,14.5,375.63,23.09,,,,,,,,,,,,,,,,,
,375.82,917,375.82,11,375.83,14.5,375.83,23.28,,,,,,,,,,,,,,,,,
,376.02,917,376.02,11,376.03,14.5,376.03,23.47,,,,,,,,,,,,,,,,,
,376.23,917,376.23,10,376.24,14.5,376.24,23.84,,,,,,,,,,,,,,,,,
,376.43,915,376.43,10,376.44,14.5,376.44,24.25,,,,,,,,,,,,,,,,,
,376.63,918,376.63,10,376.64,14.5,376.64,24.09,,,,,,,,,,,,,,,,,
,376.83,919,376.84,10,376.84,14.5,376.84,23.72,,,,,,,,,,,,,,,,,
,377.04,921,377.04,9,377.05,14.5,377.05,23.53,,,,,,,,,,,,,,,,,
,377.24,922,377.25,9,377.25,14.5,377.25,23.34,,,,,,,,,,,,,,,,,
,377.45,919,377.45,9,377.46,14.5,377.46,23.72,,,,,,,,,,,,,,,,,
,377.64,920,377.65,8,377.65,14.5,377.65,23.72,,,,,,,,,,,,,,,,,
,377.85,919,377.86,8,377.86,14.5,377.86,23.72,,,,,,,,,,,,,,,,,
,378.05,919,378.05,8,378.06,14.5,378.06,23.91,,,,,,,,,,,,,,,,,
,378.25,918,378.26,8,378.26,14.5,378.26,23.91,,,,,,,,,,,,,,,,,
,378.46,919,378.46,8,378.47,14.5,378.47,23.94,,,,,,,,,,,,,,,,,
,378.66,917,378.66,8,378.67,14.5,378.67,24.44,,,,,,,,,,,,,,,,,
,378.86,917,378.86,8,378.86,14.5,378.86,24.44,,,,,,,,,,,,,,,,,
,379.06,918,379.06,7,379.06,14.5,379.06,24.59,,,,,,,,,,,,,,,,,
,379.25,917,379.25,7,379.26,14.5,379.26,24.72,,,,,,,,,,,,,,,,,
,379.46,923,379.46,7,379.47,14.5,379.47,23.84,,,,,,,,,,,,,,,,,
,379.65,924,379.66,7,379.66,14.5,379.66,23.47,,,,,,,,,,,,,,,,,
,379.84,921,379.84,7,379.85,14.5,379.85,23.75,,,,,,,,,,,,,,,,,
,380.03,922,380.03,7,380.04,14.5,380.04,23.56,,,,,,,,,,,,,,,,,
,380.24,922,380.24,7,380.25,14.5,380.25,23.66,,,,,,,,,,,,,,,,,
,380.45,924,380.46,6,380.46,14.5,380.46,23.25,,,,,,,,,,,,,,,,,
,380.65,924,380.66,6,380.66,14.5,380.66,22.88,,,,,,,,,,,,,,,,,
,380.85,923,380.86,6,380.86,14.5,380.86,22.88,,,,,,,,,,,,,,,,,
,381.05,922,381.05,6,381.06,14.5,381.06,23.06,,,,,,,,,,,,,,,,,
,381.26,922,381.26,6,381.26,14.5,381.26,23.06,,,,,,,,,,,,,,,,,
,381.46,920,381.46,5,381.47,14.5,381.47,23.63,,,,,,,,,,,,,,,,,
,381.66,920,381.66,5,381.67,16.5,381.67,23.44,,,,,,,,,,,,,,,,,
,381.86,867,381.86,5,381.87,18.4,381.87,49.53,,,,,,,,,,,,,,,,,
,382.08,873,382.08,6,382.08,20.4,382.08,55.38,,,,,,,,,,,,,,,,,
,382.28,878,382.28,6,382.28,22.4,382.28,56.94,,,,,,,,,,,,,,,,,
,382.48,909,382.48,7,382.49,23.9,382.49,58.59,,,,,,,,,,,,,,,,,
,382.68,988,382.68,8,382.68,26.3,382.68,61.03,,,,,,,,,,,,,,,,,
,382.88,1059,382.88,8,382.88,28.2,382.88,67.63,,,,,,,,,,,,,,,,,
,383.08,1140,383.08,9,383.09,29.0,383.09,68.00,,,,,,,,,,,,,,,,,
,383.29,1255,383.30,10,383.30,31.0,383.30,65.84,,,,,,,,,,,,,,,,,
,383.50,1345,383.50,10,383.50,32.2,383.50,73.97,,,,,,,,,,,,,,,,,
,383.71,1475,383.72,11,383.72,34.9,383.72,79.03,,,,,,,,,,,,,,,,,
,383.91,1576,383.92,12,383.92,35.3,383.92,72.97,,,,,,,,,,,,,,,,,
,384.11,1689,384.12,13,384.12,35.3,384.12,72.59,,,,,,,,,,,,,,,,,
,384.31,1771,384.31,14,384.32,35.3,384.32,69.41,,,,,,,,,,,,,,,,,
,384.52,1879,384.52,15,384.52,35.3,384.52,66.13,,,,,,,,,,,,,,,,,
,384.73,1952,384.73,15,384.74,34.9,384.74,53.16,,,,,,,,,,,,,,,,,
,384.92,1988,384.92,16,384.93,29.4,384.93,25.53,,,,,,,,,,,,,,,,,
,385.13,2053,385.14,16,385.14,25.5,385.14,10.94,,,,,,,,,,,,,,,,,
,385.33,1931,385.34,16,385.34,14.5,385.34,1.50,,,,,,,,,,,,,,,,,
,385.53,1698,385.53,16,385.54,14.5,385.54,0.00,,,,,,,,,,,,,,,,,
,385.74,1460,385.74,15,385.75,14.5,385.75,0.00,,,,,,,,,,,,,,,,,
,385.94,1200,385.94,15,385.95,14.5,385.95,0.00,,,,,,,,,,,,,,,,,
,386.14,1013,386.14,15,386.15,14.5,386.15,9.72,,,,,,,,,,,,,,,,,
,386.34,930,386.34,15,386.35,14.5,386.35,20.97,,,,,,,,,,,,,,,,,
,386.53,919,386.53,15,386.54,14.5,386.54,20.19,,,,,,,,,,,,,,,,,
,386.74,905,386.74,14,386.75,14.5,386.75,21.53,,,,,,,,,,,,,,,,,
,386.94,903,386.94,13,386.95,14.5,386.95,22.19,,,,,,,,,,,,,,,,,
,387.14,905,387.14,12,387.15,14.5,387.15,22.25,,,,,,,,,,,,,,,,,
,387.34,906,387.34,12,387.35,14.5,387.35,22.63,,,,,,,,,,,,,,,,,
,387.53,909,387.54,11,387.54,14.5,387.54,22.44,,,,,,,,,,,,,,,,,
,387.74,910,387.74,10,387.74,14.5,387.74,22.59,,,,,,,,,,,,,,,,,
,387.93,910,387.93,9,387.94,14.5,387.94,22.59,,,,,,,,,,,,,,,,,
,388.12,911,388.12,8,388.12,14.5,388.12,22.84,,,,,,,,,,,,,,,,,
,388.31,912,388.31,7,388.32,14.5,388.32,22.81,,,,,,,,,,,,,,,,,
,388.49,913,388.50,6,388.50,14.5,388.50,22.91,,,,,,,,,,,,,,,,,
,388.68,913,388.68,6,388.68,14.5,388.68,23.09,,,,,,,,,,,,,,,,,
,388.88,916,388.88,5,388.88,14.5,388.88,21.81,,,,,,,,,,,,,,,,,
,389.09,911,389.09,4,389.10,14.5,389.10,23.19,,,,,,,,,,,,,,,,,
,389.30,913,389.30,4,389.31,14.5,389.31,23.31,,,,,,,,,,,,,,,,,
,389.50,916,389.51,3,389.51,14.5,389.51,23.03,,,,,,,,,,,,,,,,,
,389.72,910,389.72,3,389.72,14.5,389.73,24.66,,,,,,,,,,,,,,,,,
,389.91,903,389.91,3,389.92,14.5,389.92,26.72,,,,,,,,,,,,,,,,,
,390.11,901,390.12,3,390.12,14.5,390.12,28.38,,,,,,,,,,,,,,,,,
,390.31,900,390.31,3,390.32,14.5,390.32,30.09,,,,,,,,,,,,,,,,,
,390.50,904,390.50,3,390.50,14.5,390.51,31.03,,,,,,,,,,,,,,,,,
,390.70,901,390.71,3,390.71,14.5,390.71,32.91,,,,,,,,,,,,,,,,,
,390.89,903,390.89,3,390.90,14.5,390.90,33.63,,,,,,,,,,,,,,,,,
,391.09,904,391.09,3,391.10,14.5,391.10,34.53,,,,,,,,,,,,,,,,,
,391.28,905,391.28,3,391.29,14.5,391.29,35.66,,,,,,,,,,,,,,,,,
,391.49,915,391.50,3,391.50,14.5,391.50,34.44,,,,,,,,,,,,,,,,,
,391.68,935,391.68,3,391.69,14.5,391.69,30.53,,,,,,,,,,,,,,,,,
,391.88,967,391.88,3,391.88,14.5,391.88,14.97,,,,,,,,,,,,,,,,,
,392.09,903,392.10,3,392.10,14.5,392.10,21.72,,,,,,,,,,,,,,,,,
,392.29,900,392.30,2,392.30,14.5,392.30,24.56,,,,,,,,,,,,,,,,,
,392.50,907,392.50,2,392.51,14.5,392.51,24.22,,,,,,,,,,,,,,,,,
,392.72,909,392.72,2,392.72,14.5,392.72,24.84,,,,,,,,,,,,,,,,,
,392.91,915,392.92,2,392.92,14.5,392.92,24.06,,,,,,,,,,,,,,,,,
,393.12,921,393.12,2,393.13,14.5,393.13,22.91,,,,,,,,,,,,,,,,,
,393.32,915,393.32,1,393.33,14.5,393.33,24.31,,,,,,,,,,,,,,,,,
,393.52,909,393.52,1,393.53,14.5,393.53,26.09,,,,,,,,,,,,,,,,,
,393.73,912,393.73,1,393.73,14.5,393.73,26.19,,,,,,,,,,,,,,,,,
,393.93,910,393.93,1,393.94,14.5,393.94,27.25,,,,,,,,,,,,,,,,,
,394.13,911,394.13,1,394.14,14.5,394.14,27.69,,,,,,,,,,,,,,,,,
,394.33,910,394.33,1,394.33,14.5,394.33,28.31,,,,,,,,,,,,,,,,,
,394.53,916,394.53,1,394.53,14.5,394.53,27.59,,,,,,,,,,,,,,,,,
,394.74,921,394.74,1,394.75,14.9,394.75,26.88,,,,,,,,,,,,,,,,,
,394.94,897,394.94,1,394.95,15.3,394.95,32.22,,,,,,,,,,,,,,,,,
,395.14,904,395.14,1,395.15,23.1,395.15,95.16,,,,,,,,,,,,,,,,,
,395.35,1204,395.36,1,395.36,27.5,395.36,106.75,,,,,,,,,,,,,,,,,
,395.56,1457,395.56,2,395.56,27.8,395.56,133.69,,,,,,,,,,,,,,,,,
,395.75,1546,395.75,3,395.75,27.5,395.76,104.47,,,,,,,,,,,,,,,,,
,395.95,1551,395.95,5,395.96,27.5,395.96,91.53,,,,,,,,,,,,,,,,,
,396.14,1532,396.14,6,396.15,27.5,396.15,95.03,,,,,,,,,,,,,,,,,
,396.34,1521,396.35,8,396.35,27.8,396.35,101.22,,,,,,,,,,,,,,,,,
,396.53,1515,396.53,9,396.54,27.5,396.54,115.44,,,,,,,,,,,,,,,,,
,396.74,1516,396.74,10,396.75,27.8,396.75,116.88,,,,,,,,,,,,,,,,,
,396.94,1522,396.94,12,396.95,27.8,396.95,117.78,,,,,,,,,,,,,,,,,
,397.14,1652,397.15,13,397.15,28.2,397.15,71.63,,,,,,,,,,,,,,,,,
,397.34,1828,397.34,14,397.35,38.4,397.35,106.16,,,,,,,,,,,,,,,,,
,397.53,1885,397.54,15,397.54,38.4,397.54,92.75,,,,,,,,,,,,,,,,,
,397.74,2032,397.74,16,397.75,40.8,397.75,90.38,,,,,,,,,,,,,,,,,
,397.93,2126,397.94,16,397.94,40.8,397.94,93.84,,,,,,,,,,,,,,,,,
,398.12,2223,398.12,17,398.12,40.8,398.13,91.25,,,,,,,,,,,,,,,,,
,398.31,2340,398.32,18,398.32,40.8,398.32,86.22,,,,,,,,,,,,,,,,,
,398.51,2363,398.52,19,398.52,34.5,398.52,29.84,,,,,,,,,,,,,,,,,
,398.72,2370,398.72,19,398.73,20.4,398.73,9.50,,,,,,,,,,,,,,,,,
,398.91,2239,398.92,19,398.92,14.5,398.92,0.00,,,,,,,,,,,,,,,,,
,399.12,1959,399.12,19,399.13,14.5,399.13,0.00,,,,,,,,,,,,,,,,,
,399.32,1676,399.32,19,399.33,16.1,399.33,0.00,,,,,,,,,,,,,,,,,
,399.52,1288,399.53,19,399.53,19.2,399.53,6.44,,,,,,,,,,,,,,,,,
,399.73,1158,399.73,19,399.74,21.6,399.74,16.28,,,,,,,,,,,,,,,,,
,399.93,1376,399.94,19,399.94,25.1,399.94,31.81,,,,,,,,,,,,,,,,,
,400.13,1218,400.14,19,400.14,24.7,400.14,36.47,,,,,,,,,,,,,,,,,
,400.34,1255,400.34,19,400.35,24.7,400.35,37.94,,,,,,,,,,,,,,,,,
,400.53,1308,400.54,20,400.54,24.7,400.54,37.16,,,,,,,,,,,,,,,,,
,400.75,1215,400.75,20,400.76,14.5,400.76,7.56,,,,,,,,,,,,,,,,,
,400.94,1252,400.95,19,400.95,14.5,400.95,0.00,,,,,,,,,,,,,,,,,
,401.14,1032,401.14,19,401.15,14.5,401.15,7.81,,,,,,,,,,,,,,,,,
,401.35,938,401.36,19,401.36,14.5,401.36,19.53,,,,,,,,,,,,,,,,,
,401.55,914,401.55,19,401.56,14.5,401.56,20.44,,,,,,,,,,,,,,,,,
,401.76,888,401.76,18,401.76,14.5,401.76,28.09,,,,,,,,,,,,,,,,,
,401.95,905,401.96,18,401.96,14.5,401.96,25.09,,,,,,,,,,,,,,,,,
,402.16,908,402.16,17,402.17,14.5,402.17,24.81,,,,,,,,,,,,,,,,,
,402.36,910,402.37,17,402.37,14.5,402.37,24.47,,,,,,,,,,,,,,,,,
,402.56,916,402.56,16,402.57,14.5,402.57,23.25,,,,,,,,,,,,,,,,,
,402.77,917,402.78,15,402.78,14.5,402.78,22.78,,,,,,,,,,,,,,,,,
,402.97,913,402.97,16,402.97,14.5,402.98,23.47,,,,,,,,,,,,,,,,,
,403.15,913,403.15,15,403.16,14.5,403.16,23.84,,,,,,,,,,,,,,,,,
,403.34,919,403.34,14,403.35,14.5,403.35,22.81,,,,,,,,,,,,,,,,,
,403.55,919,403.56,14,403.56,14.5,403.56,22.59,,,,,,,,,,,,,,,,,
,403.76,912,403.76,13,403.77,14.5,403.77,24.13,,,,,,,,,,,,,,,,,
,403.96,904,403.96,13,403.97,14.5,403.97,25.53,,,,,,,,,,,,,,,,,
,404.16,910,404.16,12,404.17,14.5,404.17,25.41,,,,,,,,,,,,,,,,,
,404.37,916,404.38,11,404.38,14.5,404.38,24.53,,,,,,,,,,,,,,,,,
,404.57,919,404.58,10,404.58,14.5,404.58,24.13,,,,,,,,,,,,,,,,,
,404.77,921,404.78,9,404.78,14.5,404.78,23.94,,,,,,,,,,,,,,,,,
,404.98,926,404.98,7,404.99,14.5,404.99,22.63,,,,,,,,,,,,,,,,,
,405.18,923,405.18,6,405.18,14.5,405.19,22.94,,,,,,,,,,,,,,,,,
,405.38,919,405.38,4,405.39,14.5,405.39,23.88,,,,,,,,,,,,,,,,,
,405.58,916,405.58,3,405.59,14.5,405.59,24.44,,,,,,,,,,,,,,,,,
,405.78,922,405.78,2,405.78,14.5,405.78,23.53,,,,,,,,,,,,,,,,,
,405.99,923,405.99,1,406.00,14.5,406.00,23.25,,,,,,,,,,,,,,,,,
,406.17,918,406.18,0,406.18,14.5,406.18,22.59,,,,,,,,,,,,,,,,,
,406.37,904,406.38,0,406.38,14.5,406.38,22.38,,,,,,,,,,,,,,,,,
,406.58,890,406.58,0,406.59,14.5,406.59,21.38,,,,,,,,,,,,,,,,,
,406.78,862,406.78,0,406.79,14.5,406.79,22.97,,,,,,,,,,,,,,,,,
,406.99,845,406.99,0,406.99,14.5,407.00,23.50,,,,,,,,,,,,,,,,,
,407.17,822,407.18,0,407.18,14.5,407.18,23.81,,,,,,,,,,,,,,,,,
,407.37,804,407.38,0,407.38,14.5,407.38,24.13,,,,,,,,,,,,,,,,,
,407.57,785,407.58,0,407.58,14.5,407.58,25.78,,,,,,,,,,,,,,,,,
,407.76,777,407.76,0,407.77,14.5,407.77,26.56,,,,,,,,,,,,,,,,,
